측정소명,년/월/일,회차,수심(m),수온(℃),DO(㎎/L),BOD(㎎/L),COD(㎎/L),클로로필 a(㎎/㎥),TN(㎎/L),TP(㎎/L),TOC(㎎/L),수소이온농도,페놀류(㎎/L),전기전도도(μS/㎝),총대장균군수(총대장균군수/100ml),카드뮴(㎎/L),시안(㎎/L),납(㎎/L),6가크롬(㎎/L),비소(㎎/L),수은(㎎/L),구리(㎎/L),아연(㎎/L),크롬(㎎/L),니켈(㎎/L),바륨(㎎/L),셀레늄(㎎/L),용존총질소(㎎/L),암모니아성 질소(㎎/L),질산성 질소(㎎/L),용존총인(㎎/L),인산염인(㎎/L),SS(㎎/L),헥사클로로벤젠 (㎍/L),분원성대장균군수,불소(㎎/L),색도(㎎/L),노말헥산추출물질(㎎/L),용해성망간(㎎/L),용해성철(㎎/L),음이온계면활성제(㎎/L),테트라클로로에틸렌(㎎/L),테트라클로로에틸렌(㎎/L).1,사염화탄소,1.2-디클로로에탄(㎎/L),디클로로메탄(㎎/L),벤젠(㎎/L),폴리크로리네이티트비페닐(㎎/L),유기인(㎎/L),안티몬 (㎎/L),클로로포름 (㎎/L),디에틸헥실프탈레이트 (㎎/L),1.4-다이옥세인 (㎎/L),투명도(m),유량(㎥/s),포름알데히드(㎎/L)
승촌보,2016-04-04,1회차,3.6,15.7,13.6,7.1,9.1,82.1,5.853,0.08,6.3,7.6,0.000,419,200,0.00000,0.00,0.00010,0.000,0.00080,0.0000000,,,,,,,5.5,1.5919999999999999,3.3960000000000004,0.04,0.013999999999999999,10.4,,4,,,,,,0.00,,,,,,,,,0.0003,,,,,10.835999999999999,
죽산보,2016-04-04,1회차,,16.0,10.6,2.1,7.8,11.2,4.305,0.057,3.8,8.3,0.000,304,240,0.00000,0.00,0.00000,0.000,0.00000,0.0000000,,,,,,,4.295,0.598,2.614,0.035,0.017,2.0,,14,,,,,,0.00,,,,,,,,,0.0000,,,,,,
승촌보,2016-04-11,2회차,3.64,16.3,10.0,6.6,9.2,107.0,3.405,0.162,6.5,7.7,0.000,283,5400,,,,,,,,,,,,,3.112,0.693,1.8419999999999999,0.064,0.026000000000000002,11.4,,570,,,,,,,,,,,,,,,,,,,,18.359,
죽산보,2016-04-11,2회차,,17.4,8.7,3.3,7.4,10.0,6.78,0.12,4.3,7.8,0.000,317,240,,,,,,,,,,,,,6.45,1.9069999999999998,2.336,0.1,0.069,4.4,,58,,,,,,,,,,,,,,,,,,,,,
승촌보,2016-04-18,3회차,3.73,16.2,8.4,5.0,7.5,36.7,2.7039999999999997,0.19,6.2,6.8,0.000,207,13000,,,,,,,,,,,,,2.625,0.568,1.626,0.077,0.038,20.7,,3700,,,,,,,,,,,,,,,,,,,,60.43,
죽산보,2016-04-18,3회차,,17.7,9.4,4.3,11.5,16.9,4.53,0.18,4.4,7.7,0.000,265,100,,,,,,,,,,,,,4.42,1.535,2.0,0.11,0.09300000000000001,10.8,,88,,,,,,,,,,,,,,,,,,,,,
승촌보,2016-04-25,4회차,3.61,18.0,7.9,2.7,5.6,31.2,3.3689999999999998,0.11599999999999999,4.4,6.5,0.000,227,4500,,,,,,,,,,,,,3.196,0.701,2.303,0.057,0.022000000000000002,8.5,,980,,,,,,,,,,,,,,,,,,,,27.434,
죽산보,2016-04-26,4회차,,16.6,13.1,4.6,8.1,33.0,2.728,0.09699999999999999,3.8,7.8,0.000,189,720,,,,,,,,,,,,,2.521,0.32299999999999995,1.63,0.04,0.025,8.0,,300,,,,,,,,,,,,,,,,,,,,,
승촌보,2016-05-02,1회차,3.6,19.1,8.5,3.6,7.0,39.0,3.4539999999999997,0.127,5.5,6.7,0.000,222,13000,0.00000,0.00,0.00000,0.000,0.00060,0.0000000,,,,,,,3.247,0.787,1.95,0.069,0.034,9.5,,700,,,,,,0.00,,,,,,,,,0.0002,,,,,30.885,
죽산보,2016-05-02,1회차,,18.7,9.1,3.4,6.4,18.6,2.5839999999999996,0.095,3.6,7.5,0.000,176,1500,0.00000,0.00,0.00000,0.000,0.00000,0.0000000,,,,,,,2.549,0.331,1.569,0.069,0.059000000000000004,9.6,,240,,,,,,0.00,,,,,,,,,0.0000,,,,,,
승촌보,2016-05-09,2회차,3.6,19.4,8.3,3.4,6.3,49.0,4.2219999999999995,0.134,5.5,6.2,0.000,260,6300,,,,,,,,,,,,,4.019,1.181,2.131,0.064,0.049,9.1,,1500,,,,,,,,,,,,,,,,,,,,23.409000000000002,
죽산보,2016-05-09,2회차,,18.7,10.0,4.9,7.7,78.6,2.821,0.1,3.5,7.7,0.000,185,500,,,,,,,,,,,,,2.463,0.319,1.535,0.054000000000000006,0.032,12.4,,400,,,,,,,,,,,,,,,,,,,,,
승촌보,2016-05-16,3회차,3.64,21.2,13.2,5.9,8.6,139.2,4.405,0.165,7.0,6.9,0.000,311,18000,,,,,,,,,,,,,3.8080000000000003,1.17,2.0269999999999997,0.04,0.01,18.6,,5700,,,,,,,,,,,,,,,,,,,,29.049,
죽산보,2016-05-17,3회차,,22.1,13.1,4.1,10.0,71.4,3.25,0.09300000000000001,3.8,8.5,0.000,230,1400,,,,,,,,,,,,,2.943,0.344,1.9369999999999998,0.022000000000000002,0.0,10.4,,400,,,,,,,,,,,,,,,,,,,,,
승촌보,2016-05-23,4회차,3.61,23.8,10.9,4.6,7.7,51.5,4.273,0.149,5.7,7.5,0.000,314,300,,,,,,,,,,,,,4.2589999999999995,1.479,2.113,0.094,0.059000000000000004,6.9,,320,,,,,,,,,,,,,,,,,,,,20.929000000000002,
죽산보,2016-05-23,4회차,,24.6,14.0,11.4,9.9,141.3,3.06,0.06,5.0,8.8,0.000,272,500,,,,,,,,,,,,,2.8539999999999996,0.311,1.712,0.025,0.004,16.8,,140,,,,,,,,,,,,,,,,,,,,,
승촌보,2016-05-30,5회차,3.65,23.3,6.2,4.9,8.2,50.3,4.081,0.124,6.5,7.1,0.000,330,5900,,,,,,,,,,,,,3.688,1.9269999999999998,1.361,0.07400000000000001,0.07400000000000001,6.6,,1100,,,,,,,,,,,,,,,,,,,,25.95,
죽산보,2016-06-01,1회차,,24.9,10.9,10.4,11.3,105.8,4.235,0.248,5.4,8.2,0.000,287,80,0.00000,0.00,0.00000,0.000,0.00000,0.0000000,,,,,,,3.641,1.065,1.317,0.069,0.040999999999999995,18.0,,20,,,,,,0.00,,,,,,,,,0.0000,,,,,,
승촌보,2016-06-07,1회차,3.68,22.4,5.9,3.8,7.3,22.7,4.041,0.133,7.2,6.4,0.000,288,12000,0.00000,0.00,0.00000,0.000,0.00110,0.0000000,,,,,,,3.9989999999999997,1.409,1.561,0.086,0.065,6.8,,2300,,,,,,0.00,,,,,,,,,0.0003,,,,,29.291999999999998,
죽산보,2016-06-07,2회차,,23.6,6.3,2.7,8.9,17.8,4.21,0.10400000000000001,4.9,7.5,0.000,305,80,,,,,,,,,,,,,4.059,1.6030000000000002,1.58,0.098,0.076,9.2,,70,,,,,,,,,,,,,,,,,,,,,
승촌보,2016-06-13,2회차,3.65,24.6,10.1,5.4,7.3,73.7,4.522,0.147,6.9,7.2,0.000,316,13000,,,,,,,,,,,,,4.167,1.6440000000000001,1.9469999999999998,0.065,0.052000000000000005,7.1,,40,,,,,,,,,,,,,,,,,,,,20.213,
죽산보,2016-06-14,3회차,,27.4,12.4,6.9,15.2,52.6,3.042,0.049,5.5,8.7,0.000,279,35,,,,,,,,,,,,,2.807,0.27399999999999997,1.6580000000000001,0.033,0.006999999999999999,22.4,,8,,,,,,,,,,,,,,,,,,,,,
승촌보,2016-06-20,3회차,3.65,25.4,7.5,3.4,8.7,57.5,4.0969999999999995,0.126,6.8,7.0,0.000,309,4000,,,,,,,,,,,,,3.878,1.453,1.774,0.081,0.049,7.6,,600,,,,,,,,,,,,,,,,,,,,30.302,
죽산보,2016-06-20,4회차,,26.8,12.6,7.1,15.2,73.7,3.123,0.08800000000000001,5.5,8.5,0.000,280,56,,,,,,,,,,,,,2.688,0.214,1.653,0.025,0.006999999999999999,22.4,,14,,,,,,,,,,,,,,,,,,,,,
승촌보,2016-06-27,4회차,3.64,24.6,5.1,3.3,7.7,15.5,3.431,0.179,7.2,6.9,0.000,238,16000,,,,,,,,,,,,,3.0010000000000003,0.9520000000000001,1.555,0.109,0.105,6.6,,2500,,,,,,,,,,,,,,,,,,,,17.873,
죽산보,2016-06-27,5회차,,25.1,8.4,3.8,10.7,27.3,3.645,0.17800000000000002,4.4,7.4,0.000,206,180,,,,,,,,,,,,,3.5580000000000003,1.4080000000000001,1.306,0.12300000000000001,0.10800000000000001,14.0,,75,,,,,,,,,,,,,,,,,,,,,
승촌보,2016-07-05,1회차,3.61,23.1,6.7,3.4,6.6,2.3,2.79,0.17600000000000002,5.7,6.6,0.000,152,85000,0.00000,0.00,0.00160,0.001,0.00100,0.0000000,,,,,,,2.5669999999999997,0.498,1.7009999999999998,0.079,0.076,16.1,,22000,,,,,,0.00,,,,,,,0.0,0.0,0.0002,,,,,149.717,
죽산보,2016-07-05,1회차,,24.0,8.3,1.7,9.2,6.3,2.342,0.131,3.6,7.6,0.000,134,200,0.00000,0.00,0.00000,0.000,0.00000,0.0000000,,,,,,,2.202,0.292,1.466,0.10099999999999999,0.09699999999999999,23.2,,190,,,,,,0.00,,,,,,,,,0.0000,,,,,,
승촌보,2016-07-11,2회차,3.73,27.2,5.5,3.9,7.7,59.5,3.116,0.195,6.1,7.3,0.000,216,10000,,,,,,,,,,,,,2.892,0.8809999999999999,1.483,0.098,0.08199999999999999,11.5,,3400,,,,,,,,,,,,,,,,,,,,45.49,
죽산보,2016-07-11,2회차,,29.7,11.8,5.0,8.7,61.6,2.4,0.10300000000000001,3.9,8.3,0.000,178,460,,,,,,,,,,,,,2.3609999999999998,0.054000000000000006,1.459,0.051,0.042,10.4,,120,,,,,,,,,,,,,,,,,,,,,
승촌보,2016-07-18,3회차,3.68,25.5,5.3,4.0,5.9,39.4,3.4960000000000004,0.14400000000000002,6.0,6.5,0.000,243,14000,,,,,,,,,,,,,3.286,1.536,1.3130000000000002,0.105,0.10400000000000001,8.1,,3800,,,,,,,,,,,,,,,,,,,,26.433000000000003,
죽산보,2016-07-19,3회차,,29.4,11.7,5.5,8.4,47.6,3.219,0.098,3.8,8.4,0.000,224,40,,,,,,,,,,,,,3.0580000000000003,0.34,1.456,0.062,0.055999999999999994,10.0,,20,,,,,,,,,,,,,,,,,,,,,
승촌보,2016-07-25,4회차,3.62,29.0,8.5,4.2,7.5,45.5,3.7039999999999997,0.15,7.0,7.2,0.000,308,100,,,,,,,,,,,,,3.52,1.374,1.65,0.12,0.077,6.9,,20,,,,,,,,,,,,,,,,,,,,15.109000000000002,
죽산보,2016-07-26,4회차,,31.7,25.8,9.6,15.6,231.9,2.008,0.061,4.9,9.6,0.000,231,42,,,,,,,,,,,,,1.922,0.052000000000000005,1.135,0.027999999999999997,0.005,28.0,,40,,,,,,,,,,,,,,,,,,,,,
승촌보,2016-08-01,1회차,3.64,30.1,2.6,4.7,8.3,39.7,4.6160000000000005,0.147,7.4,6.7,0.000,380,560,,,,,,,,,,,,,4.532,2.2159999999999997,1.895,0.1,0.08199999999999999,7.9,,120,,,,,,,,,,,,,,,,,,,,16.343,
죽산보,2016-08-02,1회차,,31.7,13.6,16.1,22.1,236.0,2.737,0.121,8.8,9.3,정량한계미만,279,42,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,,,,,,,2.339,0.32899999999999996,1.031,0.075,0.044000000000000004,50.4,,40,,,,,,정량한계미만,,,,,,,,,정량한계미만,,,,,,
승촌보,2016-08-08,2회차,3.69,29.1,3.4,5.4,8.4,90.1,3.714,0.177,6.9,7.1,0.000,293,22000,0.00000,0.00,0.00030,0.001,0.00130,0.0000000,,,,,,,3.628,1.642,1.197,0.15,0.121,11.8,,6400,,,,,,0.00,,,,,,,,,0.0003,,,,,35.482,
죽산보,2016-08-09,2회차,,31.8,16.9,16.3,28.5,355.1,2.778,0.092,9.7,9.3,정량한계미만,205,20,,,,,,,,,,,,,1.879,0.066,1.285,0.042,0.01,62.5,,10,,,,,,,,,,,,,,,,,,,,,
승촌보,2016-08-16,3회차,3.68,30.1,4.1,4.1,9.0,69.5,3.728,0.21899999999999997,7.1,6.9,0.000,312,3800,,,,,,,,,,,,,3.5010000000000003,1.557,1.295,0.163,0.13,8.2,,200,,,,,,,,,,,,,,,,,,,,21.121,
죽산보,2016-08-16,3회차,,31.6,8.8,6.7,19.6,90.9,1.942,0.096,4.9,9.1,정량한계미만,261,152,,,,,,,,,,,,,1.805,0.145,0.741,0.07,0.053,22.4,,108,,,,,,,,,,,,,,,,,,,,,
승촌보,2016-08-22,4회차,3.64,30.2,5.8,4.4,9.9,53.0,3.535,0.193,8.4,6.6,0.000,330,7600,,,,,,,,,,,,,3.284,1.2309999999999999,1.1,0.126,0.106,10.3,,560,,,,,,,,,,,,,,,,,,,,14.17,
죽산보,2016-08-25,4회차,,31.5,10.1,12.7,14.9,74.8,2.377,0.107,5.4,8.6,정량한계미만,281,250,,,,,,,,,,,,,2.2359999999999998,0.42700000000000005,0.983,0.081,0.06,46.5,,235,,,,,,,,,,,,,,,,,,,,,
승촌보,2016-08-29,5회차,3.66,25.4,5.5,3.8,7.5,52.8,3.634,0.28600000000000003,6.8,6.8,0.000,271,17000,,,,,,,,,,,,,3.258,1.6969999999999998,1.046,0.16399999999999998,0.14400000000000002,10.3,,5000,,,,,,,,,,,,,,,,,,,,23.971,
죽산보,2016-08-30,5회차,,26.4,6.3,2.8,9.8,4.5,3.072,0.146,4.5,7.4,정량한계미만,278,600,,,,,,,,,,,,,2.9930000000000003,1.286,1.083,0.12,0.114,8.8,,340,,,,,,,,,,,,,,,,,,,,,
승촌보,2016-09-05,1회차,3.71,25.2,5.9,5.3,6.8,90.4,3.972,0.13,6.4,7.6,0.000,338,7400,0.00000,0.00,0.00000,0.000,0.00110,0.0000000,,,,,,,3.887,1.3559999999999999,2.105,0.057999999999999996,0.040999999999999995,11.8,0.0,1900,,,,,,0.00,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0003,0.0,,0.0,,51.974,0.0
죽산보,2016-09-07,1회차,,26.9,5.4,5.4,13.6,35.5,2.6630000000000003,0.111,5.5,8.7,정량한계미만,268,95,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,,,,,,,2.503,0.522,1.113,0.095,0.085,14.8,,80,,,,,,정량한계미만,,,,,,,,,정량한계미만,,,,,,
승촌보,2016-09-12,2회차,3.63,25.3,5.0,4.7,7.5,31.9,3.884,0.135,5.5,6.3,0.000,314,11000,,,,,,,,,,,,,3.753,1.6909999999999998,1.729,0.08,0.078,9.0,,3500,,,,,,,,,,,,,,,,,,,,25.412,
죽산보,2016-09-12,2회차,,26.0,8.9,2.0,9.0,18.6,3.5010000000000003,0.134,4.5,7.5,정량한계미만,303,350,,,,,,,,,,,,,3.424,1.2890000000000001,1.4909999999999999,0.11,0.094,7.2,,320,,,,,,,,,,,,,,,,,,,,,
승촌보,2016-09-20,3회차,3.73,21.8,6.8,1.8,7.3,3.4,2.605,0.183,5.2,6.6,0.000,173,28000,,,,,,,,,,,,,2.596,0.499,1.726,0.153,0.129,8.9,,3000,,,,,,,,,,,,,,,,,,,,48.886,
죽산보,2016-09-20,3회차,,22.5,10.7,1.7,9.4,5.9,2.702,0.17800000000000002,4.7,7.3,정량한계미만,133,360,,,,,,,,,,,,,2.557,0.35700000000000004,1.8159999999999998,0.14800000000000002,0.136,8.4,,340,,,,,,,,,,,,,,,,,,,,,
승촌보,2016-09-26,4회차,3.65,23.5,9.4,4.6,6.4,72.2,3.991,0.158,5.6,7.6,0.000,280,2600,,,,,,,,,,,,,3.767,0.759,2.387,0.076,0.06,6.7,,300,,,,,,,,,,,,,,,,,,,,20.164,
죽산보,2016-09-27,4회차,,27.4,15.3,6.1,9.6,66.3,2.955,0.175,4.8,9.0,정량한계미만,201,490,,,,,,,,,,,,,2.503,0.052000000000000005,1.892,0.086,0.054000000000000006,7.6,,150,,,,,,,,,,,,,,,,,,,,,
승촌보,2016-10-04,1회차,2.69,22.9,4.0,2.8,6.2,10.5,3.32,0.27,5.0,6.5,0.000,245,15000,,,,,,,,,,,,,3.0260000000000002,1.168,1.159,0.196,0.18899999999999997,8.2,,6600,,,,,,,,,,,,,,,,,,,,57.136,
죽산보,2016-10-04,1회차,,23.5,7.7,3.5,7.6,31.6,3.3489999999999998,0.203,4.3,7.3,정량한계미만,214,940,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,,,,,,,3.3310000000000004,0.893,1.5590000000000002,0.16699999999999998,0.14300000000000002,6.8,,530,,,,,,정량한계미만,,,,,,,,,정량한계미만,,,,,,
승촌보,2016-10-10,2회차,3.68,17.9,7.2,2.3,5.9,6.6,2.633,0.124,4.6,6.7,0.000,178,70000,0.00000,0.00,0.00030,0.000,0.00090,0.0000000,,,,,,,2.312,0.509,1.639,0.107,0.10400000000000001,13.5,,9400,,,,,,0.00,,,,,,,,,0.0002,,,,,40.004,
죽산보,2016-10-11,2회차,,18.5,9.8,1.5,6.7,5.8,2.529,0.147,3.2,7.4,정량한계미만,149,4300,,,,,,,,,,,,,2.3890000000000002,0.322,1.6340000000000001,0.127,0.11699999999999999,7.6,,4100,,,,,,,,,,,,,,,,,,,,,
승촌보,2016-10-18,3회차,3.67,18.1,9.7,3.3,6.3,4.1,2.735,0.237,4.9,6.5,0.000,175,52000,,,,,,,,,,,,,2.642,0.503,1.264,0.166,0.15,18.8,,15000,,,,,,,,,,,,,,,,,,,,50.861999999999995,
죽산보,2016-10-18,3회차,,19.3,11.9,2.0,5.2,7.1,2.559,0.192,3.5,7.5,정량한계미만,156,4000,,,,,,,,,,,,,2.454,0.489,1.425,0.14800000000000002,0.136,11.2,,1520,,,,,,,,,,,,,,,,,,,,,
승촌보,2016-10-24,4회차,3.63,19.0,7.3,3.6,5.2,12.3,3.925,0.13699999999999998,3.8,6.4,0.000,282,7000,,,,,,,,,,,,,3.9010000000000002,1.047,2.3209999999999997,0.063,0.061,6.7,,1200,,,,,,,,,,,,,,,,,,,,23.85,
죽산보,2016-10-26,4회차,,15.6,9.5,2.3,5.3,10.9,3.327,0.133,3.4,7.1,정량한계미만,229,3200,,,,,,,,,,,,,3.3080000000000003,0.5429999999999999,1.964,0.09699999999999999,0.085,5.2,,1800,,,,,,,,,,,,,,,,,,,,,
승촌보,2016-11-01,1회차,3.64,14.6,6.7,2.3,5.2,8.9,4.183,0.156,4.4,7.5,0.000,300,7000,0.00000,0.00,0.00010,0.000,0.00080,0.0000000,,,,,,,4.079,1.3430000000000002,2.3680000000000003,0.133,0.11900000000000001,8.1,,1500,,,,,,0.00,,,,,,,,,0.0003,,,,,20.513,
죽산보,2016-11-01,1회차,,15.5,9.1,3.3,5.6,27.0,4.08,0.09,3.7,7.5,정량한계미만,232,2000,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,,,,,,,4.0569999999999995,0.746,2.656,0.067,0.052000000000000005,10.8,,1900,,,,,,정량한계미만,,,,,,,,,정량한계미만,,,,,,
승촌보,2016-11-07,2회차,3.6,14.0,9.8,3.5,5.8,34.4,5.935,0.14,4.3,6.6,0.000,352,1600,,,,,,,,,,,,,5.904,1.584,3.4560000000000004,0.09300000000000001,0.077,4.8,,220,,,,,,,,,,,,,,,,,,,,16.128,
죽산보,2016-11-08,2회차,,14.5,12.2,3.7,6.9,70.6,4.4319999999999995,0.086,3.7,7.9,정량한계미만,239,1300,,,,,,,,,,,,,4.322,0.6,2.594,0.046,0.019,8.0,,260,,,,,,,,,,,,,,,,,,,,,
승촌보,2016-11-14,3회차,3.6,13.6,11.6,3.8,6.2,62.8,5.372000000000001,0.284,5.4,6.8,0.000,382,8200,,,,,,,,,,,,,5.294,1.569,3.36,0.092,0.06,8.4,,1500,,,,,,,,,,,,,,,,,,,,16.936,
죽산보,2016-11-15,3회차,,13.7,13.8,3.8,5.9,63.4,5.332000000000001,0.057,3.5,8.0,정량한계미만,275,600,,,,,,,,,,,,,4.918,0.657,3.2310000000000003,0.043,0.01,10.0,,140,,,,,,,,,,,,,,,,,,,,,
승촌보,2016-11-21,4회차,3.6,14.3,11.2,4.7,7.9,65.9,6.582999999999999,0.132,6.3,7.2,0.000,405,14000,,,,,,,,,,,,,6.061,2.093,3.095,0.091,0.039,9.0,,3500,,,,,,,,,,,,,,,,,,,,14.32,
죽산보,2016-11-22,4회차,,13.3,13.1,2.7,5.4,36.3,5.436,0.1,3.6,7.8,정량한계미만,273,180,,,,,,,,,,,,,5.379,0.9129999999999999,3.2319999999999998,0.08199999999999999,0.043,7.2,,130,,,,,,,,,,,,,,,,,,,,,
승촌보,2016-11-28,5회차,3.61,9.6,14.6,4.9,7.7,69.2,5.946000000000001,0.10099999999999999,6.4,7.0,0.000,418,3200,,,,,,,,,,,,,5.7010000000000005,1.294,3.8169999999999997,0.024,0.01,13.0,,360,,,,,,,,,,,,,,,,,,,,13.357000000000001,
죽산보,2016-11-29,5회차,,10.5,12.5,2.1,5.4,14.4,5.181,0.106,3.6,7.7,정량한계미만,281,660,,,,,,,,,,,,,5.138999999999999,0.9740000000000001,3.031,0.077,0.054000000000000006,2.8,,320,,,,,,,,,,,,,,,,,,,,,
승촌보,2016-12-05,1회차,3.6,9.0,9.1,3.7,6.9,34.1,6.528,0.153,5.6,6.8,0.000,433,4000,0.00000,0.00,0.00030,0.000,0.00150,0.0000000,,,,,,,6.251,2.339,3.2239999999999998,0.083,0.064,7.7,,1000,,,,,,0.00,,,,,,,,,0.0005,,,,,12.982999999999999,
죽산보,2016-12-06,1회차,,9.0,11.6,1.9,4.6,10.1,5.382999999999999,0.08800000000000001,3.2,7.8,정량한계미만,366,580,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,,,,,,,5.306,1.122,3.225,0.06,0.045,3.6,,210,,,,,,정량한계미만,,,,,,,,,정량한계미만,,,,,,
승촌보,2016-12-12,2회차,3.6,8.0,13.2,4.3,7.4,63.5,6.785,0.085,6.2,6.9,0.000,476,800,,,,,,,,,,,,,6.398,1.8769999999999998,3.733,0.017,0.0,9.8,,80,,,,,,,,,,,,,,,,,,,,12.185,
죽산보,2016-12-13,2회차,,8.0,13.1,2.8,5.7,22.4,6.2,0.1,3.2,7.6,정량한계미만,408,2000,,,,,,,,,,,,,6.107,1.225,3.477,0.062,0.046,4.4,,680,,,,,,,,,,,,,,,,,,,,,
승촌보,2016-12-19,3회차,3.63,7.4,11.8,3.9,7.1,40.3,6.895,0.09,5.9,7.1,0.000,422,720,,,,,,,,,,,,,6.456,1.651,3.9330000000000003,0.023,0.006,7.5,,100,,,,,,,,,,,,,,,,,,,,13.503,
죽산보,2016-12-20,3회차,,8.9,15.4,2.5,5.6,22.0,6.67,0.067,3.7,8.1,정량한계미만,441,520,,,,,,,,,,,,,6.507000000000001,1.18,3.6460000000000004,0.033,0.016,4.8,,120,,,,,,,,,,,,,,,,,,,,,
승촌보,2016-12-26,4회차,3.62,8.8,9.6,4.5,7.6,48.2,4.181,0.16,6.5,7.0,0.000,380,18000,,,,,,,,,,,,,3.9010000000000002,1.0859999999999999,2.019,0.049,0.02,14.8,,1000,,,,,,,,,,,,,,,,,,,,22.500999999999998,
죽산보,2016-12-26,4회차,,8.6,13.3,3.4,7.1,49.2,6.653,0.095,3.7,7.6,정량한계미만,428,4000,,,,,,,,,,,,,6.376,1.162,3.721,0.04,0.03,7.6,,310,,,,,,,,,,,,,,,,,,,,,
승촌보,2017-01-02,1회차,,6.2,11.1,3.3,6.5,26.4,5.9,0.142,5.8,7.4,0.000,420,4100,,,,,,,,,,,,,5.647,1.744,2.76,0.081,0.057,5.0,,70,,,,,,,,,,,,,,,,,,,,15.287,
죽산보,2017-01-03,1회차,,8.1,13.5,4.2,6.3,15.6,4.262,0.05,3.2,7.9,정량한계미만,319,1800,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,,,,,,,3.915,0.69,2.347,0.031,0.03,8.0,,120,,,,,,정량한계미만,,,,,,,,,정량한계미만,,,,,,
승촌보,2017-01-09,2회차,,8.3,12.7,3.1,6.7,43.8,6.0489999999999995,0.096,5.1,6.6,0.000,417,1400,0.00001,0.00,0.00011,0.000,0.00053,0.0000005,,,,,,,6.013,1.669,3.4610000000000003,0.033,0.012,6.9,,20,,,,,,0.00,,,,,,,,,0.0002,,,,,10.394,
죽산보,2017-01-10,2회차,,7.0,13.9,4.5,6.9,29.7,4.865,0.10800000000000001,2.8,7.8,정량한계미만,341,1000,,,,,,,,,,,,,4.76,0.95,2.7510000000000003,0.05,0.032,9.6,,270,,,,,,,,,,,,,,,,,,,,,
승촌보,2017-01-16,3회차,,5.3,14.6,4.3,7.9,45.9,5.962999999999999,0.106,5.6,6.8,0.000,404,1200,,,,,,,,,,,,,5.598,1.416,3.415,0.022000000000000002,0.0,14.4,,80,,,,,,,,,,,,,,,,,,,,12.311,
죽산보,2017-01-16,3회차,,6.1,16.1,4.6,8.0,76.8,5.757999999999999,0.076,5.2,8.1,정량한계미만,373,900,,,,,,,,,,,,,5.305,0.838,3.167,0.024,0.004,16.4,,170,,,,,,,,,,,,,,,,,,,,,
승촌보,2017-01-24,4회차,,5.1,14.7,4.8,7.7,56.5,6.268,0.115,6.1,7.7,0.000,426,1100,,,,,,,,,,,,,6.051,1.693,3.5460000000000003,0.025,0.005,9.6,,40,,,,,,,,,,,,,,,,,,,,11.58,
죽산보,2017-01-24,4회차,,4.2,17.7,4.5,8.5,133.8,5.686,0.07400000000000001,5.7,8.1,정량한계미만,485,3200,,,,,,,,,,,,,5.301,0.799,3.425,0.015,0.004,17.6,,140,,,,,,,,,,,,,,,,,,,,,
승촌보,2017-01-31,5회차,,5.7,12.4,4.3,7.0,41.8,8.056000000000001,0.109,5.9,6.5,0.000,495,80,,,,,,,,,,,,,7.71,2.937,4.099,0.04,0.019,8.9,,60,,,,,,,,,,,,,,,,,,,,11.85,
죽산보,2017-02-01,1회차,,4.8,15.8,5.4,8.6,143.4,6.9639999999999995,0.066,5.1,8.2,정량한계미만,350,340,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,,,,,,,6.376,0.818,3.748,0.021,0.003,16.4,,110,,,,,,정량한계미만,,,,,,,,,정량한계미만,,,,,,
승촌보,2017-02-06,1회차,,6.3,11.5,4.9,8.8,31.4,9.113,0.217,7.2,7.7,0.000,464,4300,0.00001,0.00,0.00015,0.000,0.00068,0.0000011,,,,,,,8.543,4.349,3.469,0.073,0.043,9.8,,50,,,,,,0.00,,,,,,,,,0.0002,,,,,12.698,
죽산보,2017-02-07,2회차,,5.6,15.1,4.2,8.1,118.2,6.33,0.08199999999999999,5.2,8.0,정량한계미만,379,200,,,,,,,,,,,,,5.737,0.856,3.562,0.017,0.003,19.2,,48,,,,,,,,,,,,,,,,,,,,,
승촌보,2017-02-13,2회차,,6.1,14.6,5.9,9.2,99.0,8.256,0.113,8.4,7.6,0.000,485,1600,,,,,,,,,,,,,8.079,3.867,3.088,0.024,0.024,14.2,,22,,,,,,,,,,,,,,,,,,,,13.329,
죽산보,2017-02-14,3회차,,5.5,14.7,5.5,8.1,137.1,7.627999999999999,0.084,5.5,8.6,정량한계미만,419,270,,,,,,,,,,,,,6.938,1.785,3.3930000000000002,0.019,0.006,10.4,,140,,,,,,,,,,,,,,,,,,,,,
승촌보,2017-02-20,3회차,,8.3,15.3,6.3,9.8,73.1,8.713,0.162,8.7,6.3,0.000,538,780,,,,,,,,,,,,,7.712000000000001,4.496,2.9760000000000004,0.028999999999999998,0.006999999999999999,18.8,,21,,,,,,,,,,,,,,,,,,,,25.101999999999997,
